Title,Abstract
"['document', 'tagging', 'utilization', 'optical', 'character', 'recognition', 'ocr', 'technology']","['establishing', 'sufficient', 'support', 'document', 'preparation', 'program', 'accreditation', 'essential', 'endeavor', 'organization', 'partakes', 'csu', 'one', 'however', 'due', 'large', 'volume', 'document', 'generated', 'every', 'day', 'document', 'tagging', 'becomes', 'tedious', 'process', 'classifying', 'document', 'whether', 'right', 'support', 'document', 'specific', 'benchmark', 'statement', 'aaccup', 'obqa', 'survey', 'instrument', 'take', 'time', 'expertise', 'complete', 'address', 'issue', 'developed', 'system', 'automatically', 'tag', 'document', 'area', 'parameter', 'aaccup', 'obqa', 'survey', 'instrument', 'system', 'utilizes', 'optical', 'character', 'recognition', 'ocr', 'technology', 'scan', 'read', 'document', 'pdfformat', 'application', 'fuzzywuzzy', 'compare', 'converted', 'text', 'predetermined', 'dataset', 'set', 'rule', 'document', 'classification', 'systemgenerated', 'document', 'classification', 'compared', 'human', 'accreditation', 'incharge', 'machine', 'human', 'output', 'yielded', 'match', 'indicates', 'contributes', 'enhancement', 'current', 'document', 'collection', 'csu', 'baseline', 'structure', 'towards', 'smarter', 'document', 'tagging', 'system', 'keywords', 'accreditation', 'document', 'tagging', 'optical', 'character', 'recognition', 'ocr', 'tesseract', 'fuzzywuzzy']"
"['roomobject', 'relational', 'mapping', 'algorithm', 'objecctoriented', 'class', 'scheduling', 'system']","['every', 'technology', 'evolves', 'develops', 'advancement', 'class', 'scheduling', 'institution', 'focused', 'seek', 'examine', 'current', 'manual', 'system', 'institution', 'suggest', 'upgraded', 'system', 'improve', 'scheduling', 'process', 'observed', 'stated', 'scheduling', 'institution', 'still', 'inefficient', 'inaccurate', 'slow', 'many', 'problem', 'observed', 'assigning', 'subject', 'faculty', 'time', 'particular', 'room', 'consider', 'room', 'priority', 'capacity', 'type', 'availability', 'thus', 'change', 'manual', 'system', 'computerbased', 'system', 'system', 'called', 'roomobject', 'relational', 'mapping', 'algorithm', 'object', 'relational', 'class', 'scheduling', 'system', 'rormaorcss', 'provide', 'algorithm', 'assign', 'room', 'efficiently', 'accurately', 'fast', 'manual', 'system', 'used', 'institution', 'possibility', 'cause', 'error', 'assigning', 'room', 'class', 'schedule', 'program', 'userfriendly', 'software', 'require', 'knowledgeable', 'person', 'know', 'scheduling', 'process', 'also', 'require', 'parallel', 'computing', 'process', 'implemented', 'faster', 'course', 'offered', 'subject', 'need', 'scheduled']"
"['valuable', 'product', 'generated', 'electronic', 'waste']","['ewaste', 'could', 'also', 'source', 'precious', 'metal', 'prof', 'zhang', 'weee', 'possible', 'recover', 'valuable', 'precious', 'metal', 'platinum', 'gold', 'silver', 'rhodium', 'palladium', 'steel', 'frequently', 'recovered', 'amount', 'aluminum', 'copper', 'alloy', 'however', 'despite', 'advantage', 'also', 'contained', 'hazardous', 'substance', 'could', 'harm', 'human', 'health', 'environment', 'especially', 'particular', 'country', 'imposed', 'electronic', 'waste', 'management', 'said', 'lethal', 'constituent', 'discussed', 'thoroughly', 'next', 'chapter', 'risky', 'effect', 'term', 'global', 'electronic', 'waste', 'statistic', 'united', 'nation', 'global', 'ewaste', 'monitor', 'concluded', 'quantity', 'ewaste', 'generation', 'around', 'million', 'metric', 'ton', 'kg', 'per', 'inhabitant', 'estimated', 'world', 'ewaste', 'generation', 'would', 'exceed', 'mt', 'expected', 'grow', 'mt', 'annual', 'growth', 'rate', 'mt', 'ewaste', 'generated', 'mi', 'documented', 'collected', 'properly', 'recycled', 'documented', 'thrown', 'residual', 'waste', 'unknown', 'researcher', 'provide', 'basic', 'using', 'design', 'thinking', 'model', 'encourage', 'community', 'recycle', 'electronic', 'waste', 'valuable', 'product', 'keywords', 'ewaste', 'metal', 'recovery', 'eart', 'reuse', 'recycle']"
"['design', 'automated', 'entrance', 'examination', 'system', 'school', 'art', 'trade']","['examination', 'one', 'best', 'evaluating', 'knowledge', 'ability', 'individual', 'however', 'little', 'thought', 'given', 'designing', 'complete', 'thorough', 'intelligence', 'entrance', 'examination', 'system', 'immediate', 'environment', 'entrance', 'examination', 'system', 'designed', 'assist', 'educational', 'institution', 'examination', 'design', 'system', 'simple', 'easily', 'understood', 'flexibility', 'make', 'amenable', 'future', 'change', 'amendment', 'either', 'incorporate', 'aspect', 'intelligence', 'designed', 'school', 'age', 'class', 'question', 'automated', 'entrance', 'examination', 'system', 'programmed', 'visually', 'displayed', 'system', 'screen', 'interactive', 'form', 'examinee', 'answer', 'question', 'system', 'immediately', 'question', 'marked', 'notified', 'examination', 'also', 'displayed', 'automatically', 'since', 'entrance', 'examination', 'examined', 'time', 'cost', 'manual', 'examination', 'saved', 'based', 'virtue', 'internet', 'amendment', 'made', 'examination', 'system', 'concept', 'constructing', 'website', 'automated', 'entrance', 'examination', 'automated', 'question', 'setting', 'answer', 'automated', 'management', 'administrator', 'keywords', 'automate', 'entrance', 'exam', 'sdlc', 'reliability', 'framework']"
"['voting', 'verification', 'face', 'recognition', 'using', 'android', 'application']","['face', 'recognition', 'biometric', 'technology', 'applied', 'various', 'field', 'term', 'human', 'verification', 'continued', 'development', 'technology', 'face', 'recognition', 'one', 'adopted', 'latest', 'technology', 'android', 'device', 'applied', 'complete', 'job', 'many', 'recognizing', 'face', 'image', 'algorithm', 'applied', 'used', 'paper', 'pixel', 'based', 'undergoes', 'process', 'measure', 'important', 'feature', 'important', 'face', 'feature', 'stored', 'database', 'would', 'also', 'used', 'recognizing', 'recognition', 'rate', 'decrease', 'distance', 'camera', 'registration', 'recognition', 'great', 'difference', 'keywords', 'httprequest', 'opencv', 'android', 'development', 'face', 'recognition']"
"['generation', 'triplet', 'loss', 'function', 'enhance', 'accuracy', 'ccis', 'faculty', 'recognition']","['face', 'recognition', 'system', 'biometric', 'software', 'application', 'capable', 'uniquely', 'identifying', 'verifying', 'person', 'comparing', 'analyzing', 'pattern', 'based', 'person', 'facial', 'feature', 'accuracy', 'recognizing', 'person', 'face', 'essential', 'factor', 'face', 'recognition', 'system', 'focused', 'application', 'face', 'recognition', 'used', 'facenet', 'enhancing', 'using', 'feature', 'extraction', 'embedding', 'applying', 'triplet', 'le', 'function', 'calculate', 'distance', 'idea', 'extract', 'facial', 'feature', 'given', 'elliptical', 'mask', 'ccis', 'faculty', 'extracted', 'feature', 'input', 'value', 'generating', 'embedding', 'dimensional', 'vector', 'consequently', 'distance', 'embedded', 'similar', 'nonsimilar', 'image', 'calculated', 'using', 'triplet', 'loss', 'function', 'resulting', 'output', 'algorithm', 'clustered', 'similar', 'image', 'secluded', 'nonsimilar', 'image', 'resulted', 'high', 'accuracy', 'rate', 'ccis', 'faculty', 'recognition', 'yielding', 'accuracy', 'rating', 'using', 'class', 'image', 'total', 'image', 'used', 'training', 'model', 'proved', 'high', 'accuracy', 'rate', 'recognition', 'based', 'given', 'set', 'test', 'validation', 'keywords', 'extraction', 'temerlow', 'embedding', 'sne', 'tensorboard', 'triplet', 'lo', 'function', 'epoch']"
"['using', 'realtime', 'vision', 'algorithm', 'face', 'login', 'face', 'tracking', 'information', 'system']","['face', 'tracking', 'recognition', 'active', 'developing', 'field', 'play', 'vital', 'role', 'humancomputer', 'interaction', 'real', 'world', 'computing', 'edge', 'human', 'face', 'central', 'identity', 'play', 'essential', 'role', 'everyday', 'interaction', 'communication', 'routine', 'activity', 'detection', 'tracking', 'human', 'face', 'feature', 'thus', 'potentially', 'open', 'wide', 'range', 'application', 'us', 'real', 'time', 'vision', 'fisher', 'face', 'algorithm', 'face', 'recognition', 'violajones', 'haar', 'cascade', 'face', 'detection', 'tracking', 'employeeser', 'information', 'system', 'detected', 'user', 'face', 'image', 'undergo', 'preprocessing', 'cropping', 'converting', 'gray', 'scale', 'bilateral', 'filtering', 'histogram', 'equalization', 'improve', 'brightness', 'image', 'reduce', 'noise', 'image', 'recognized', 'verified', 'user', 'mapped', 'information', 'system', 'user', 'database', 'according', 'user', 'role', 'login', 'specific', 'form', 'system', 'output', 'mapping', 'user', 'identification', 'affected', 'based', 'recognition', 'recognition', 'rate', 'image', 'go', 'depends', 'noisy', 'image', 'system', 'environment', 'keyword', 'geometric', 'transformation', 'preprocessing', 'histogram', 'equalization']"
"['suitability', 'mapping', 'adlai', 'coix', 'lacryma', 'job', 'l', 'using', 'geographic', 'information', 'system']","['food', 'crisis', 'country', 'getting', 'worse', 'soaring', 'price', 'rice', 'com', 'make', 'matter', 'rough', 'one', 'potential', 'crop', 'looking', 'adlai', 'cor', 'lacryma', 'jobi', 'l', 'boping', 'provide', 'alternative', 'staple', 'food', 'nation', 'effectiveness', 'gi', 'find', 'researcher', 'manipulate', 'locate', 'suitable', 'area', 'adai', 'spatial', 'analysis', 'involving', 'geographic', 'information', 'system', 'gi', 'allows', 'creation', 'detailed', 'accurate', 'suitability', 'map', 'based', 'biophysical', 'characteristic', 'area', 'plant', 'characteristic', 'aim', 'provide', 'information', 'suitability', 'adai', 'different', 'land', 'area', 'order', 'implement', 'objective', 'parameter', 'considered', 'soil', 'type', 'elevation', 'topography', 'temperature', 'tolerance', 'plant', 'different', 'aspect', 'show', 'survive', 'different', 'area', 'wide', 'range', 'output', 'map', 'show', 'union', 'criterion', 'suggests', 'majority', 'area', 'considered', 'moderately', 'suitable', 'area', 'safe', 'say', 'majority', 'area', 'moderately', 'suitable', 'area', 'adlai', 'keywords', 'adla', 'gi', 'spatial', 'analysis']"
"['online', 'food', 'recorddietary', 'intake', 'assessment', 'system']","['food', 'record', 'one', 'dietary', 'intake', 'assessment', 'system', 'used', 'dietitian', 'ass', 'dietary', 'intake', 'food', 'eaten', 'person', 'user', 'keep', 'food', 'record', 'consumed', 'day', 'recorded', 'notebook', 'paper', 'online', 'food', 'record', 'developed', 'using', 'java', 'server', 'page', 'user', 'compute', 'amount', 'macronutrients', 'consumed', 'user', 'also', 'evaluate', 'energy', 'expenditure', 'using', 'harrisbenedict', 'equation', 'basal', 'energy', 'expenditure', 'maintain', 'norisal', 'metabolic', 'activity', 'system', 'also', 'recommended', 'daily', 'intake', 'protein', 'guide', 'keep', 'full', 'tend', 'overeat', 'keywords', 'dietary', 'intake', 'assessment', 'system', 'java', 'server', 'page', 'harrisbenedict', 'equation', 'recommended', 'daily', 'intake', 'protein']"
"['fillsecure', 'seamless', 'secured', 'fillingup', 'form', 'smartphone', 'using', 'asymmetric', 'cryptosystem']","['form', 'ubiquitous', 'almost', 'organization', 'use', 'transaction', 'form', 'distributed', 'filled', 'paper', 'keep', 'document', 'technology', 'evolves', 'electronically', 'distributed', 'form', 'introduce', 'new', 'way', 'filling', 'form', 'form', 'online', 'platform', 'run', 'web', 'browser', 'using', 'html', 'access', 'time', 'want', 'people', 'used', 'desktop', 'run', 'browser', 'access', 'online', 'form', 'even', 'laptop', 'famous', 'handheld', 'device', 'known', 'smartphones', 'however', 'filling', 'form', 'using', 'handheld', 'device', 'smartphone', 'cumbersome', 'time', 'consuming', 'highly', 'favorable', 'new', 'platform', 'mechanism', 'address', 'concern', 'security', 'feature', 'ensure', 'confidentiality', 'privacy', 'compliance', 'national', 'international', 'regulation', 'order', 'address', 'problem', 'need', 'design', 'develop', 'new', 'platform', 'seamless', 'entry', 'form', 'using', 'subsequent', 'representation', 'personal', 'sheet', 'qrcodes', 'used', 'fill', 'form', 'automatically', 'form', 'securely', 'transmitted', 'using', 'asymmetric', 'cryptosystem', 'rsa', 'algorithm', 'information', 'keep', 'qr', 'code', 'form', 'embedded', 'public', 'key', 'key', 'base', 'communicate', 'particular', 'application', 'encrypting', 'information', 'sending', 'private', 'key', 'recipient', 'capable', 'decrypt', 'information', 'stored', 'storage', 'device', 'application', 'used', 'ease', 'bothersome', 'transaction', 'fillingup', 'form', 'using', 'smartphone', 'security', 'feature', 'strictly', 'implemented', 'foundation', 'distribution', 'order', 'smartphone', 'user', 'information', 'privacy', 'secured', 'keywords', 'form', 'qr', 'code', 'public', 'key', 'rsa', 'algorithm', 'asymmetric', 'cryptosystem']"
"['design', 'fabrication', 'performance', 'evaluation', 'electronic', 'fry', 'counter']","['fry', 'industry', 'part', 'aquaculture', 'significant', 'economic', 'development', 'philippine', 'fish', 'farmer', 'currently', 'adopting', 'manual', 'mean', 'counting', 'amidst', 'existence', 'automatic', 'counting', 'machine', 'economic', 'cost', 'reason', 'adopting', 'new', 'technology', 'hence', 'need', 'design', 'fabricate', 'automatic', 'machine', 'affordable', 'researcher', 'designed', 'fabricated', 'evaluated', 'performance', 'electronic', 'fry', 'counter', 'term', 'efficiency', 'capacity', 'mortality', 'rate', 'fry', 'sixty', 'piece', 'tilapia', 'fry', 'used', 'sample', 'testing', 'gathering', 'discharge', 'used', 'treatment', 'since', 'highly', 'affect', 'performance', 'machine', 'computed', 'f', 'value', 'show', 'discharge', 'l', 'high', 'significant', 'difference', 'treatment', 'based', 'number', 'error', 'term', 'capacity', 'three', 'fry', 'counting', 'show', 'significant', 'difference', 'fry', 'counter', 'highest', 'capacity', 'fry', 'per', 'minute', 'counting', 'efficiency', 'mortality', 'rate', 'economic', 'analysis', 'also', 'support', 'electronic', 'fry', 'counter', 'advantageous', 'profitable', 'ror', 'payback', 'period', 'yearskeywords', 'fry', 'counter', 'light', 'level', 'sensor', 'microcontroller', 'tilapia', 'fry', 'display', 'segment']"
"['towards', 'representation', 'program', 'activity', 'project', 'gender', 'development', 'compliance', 'using', 'xml', 'technology']","['gender', 'development', 'gad', 'perspective', 'aim', 'integrate', 'gender', 'awareness', 'competency', 'mainstream', 'development', 'given', 'development', 'activity', 'different', 'impact', 'woman', 'men', 'perspective', 'introduced', 'philippine', 'early', 'enacted', 'law', 'well', 'created', 'policy', 'aimed', 'addressing', 'gender', 'issue', 'within', 'sector', 'integrating', 'agency', 'local', 'unit', 'regular', 'program', 'activity', 'project', 'pap', 'currently', 'facing', 'problem', 'implementing', 'gad', 'budgetary', 'compliance', 'term', 'allocation', 'pap', 'measured', 'context', 'completion', 'thus', 'conducted', 'standardize', 'representation', 'element', 'gad', 'planning', 'organization', 'specifically', 'college', 'development', 'web', 'application', 'gad', 'compliance', 'tool', 'gct', 'accurately', 'generate', 'programmable', 'amount', 'gad', 'pap', 'concept', 'gad', 'attribution', 'achieved', 'using', 'extensible', 'markup', 'language', 'xml', 'technology', 'web', 'application', 'serve', 'tool', 'evaluating', 'assessment', 'gad', 'pap', 'attribution', 'process', 'automate', 'current', 'process', 'making', 'convenient', 'easy', 'manage', 'keywords', 'gad', 'gender', 'mainstreaming', 'gad', 'tool', 'xml', 'decision', 'tree']"
